customer_id,id_number,first_name,last_name,dob,gender,province,income_band,segment,risk_score,kyc_status,product_flags
0220e0c1-56bc-e6ee-4bd3-bbf434f015e8,*********0571,Rina,Masemola,1964-02-21,F,Eastern Cape,LOW,MASS,5,VERIFIED,INS|PL|SA
598eed62-28da-523c-4dda-c2a9e5e456e0,*********9933,Gert,Smith,1991-12-14,F,Gauteng,MIDDLE,EMERGING,5,PENDING,INS|PL|SA
7c8caf2c-c330-3095-1d4b-8e3053800cc3,*********8765,Hlulani,Thompson,1977-12-31,M,KwaZulu-Natal,LOWER_MIDDLE,MASS,9,VERIFIED,HL|INS|SA
3d996dd4-d407-069c-753c-46d7030ac007,*********3709,Thandi,Mgijima,2005-07-18,M,Western Cape,LOW,MASS,1,VERIFIED,CC|INV|SA
4f0a2696-e5dc-7d2f-49df-21eed62489f4,*********5200,Kgomotso,Roberts,1997-05-12,F,KwaZulu-Natal,LOW,MIDDLE_MKT,4,VERIFIED,CC|INV|PL|SA
77675af8-2bea-d6a7-2b61-2ad446cf29f2,*********9511,Lauren,Mokoena,2000-11-19,F,Gauteng,LOWER_MIDDLE,MIDDLE_MKT,4,VERIFIED,CA|CC|HL|SA
141e5671-d7a6-5dee-108a-a346a8e6c465,*********3597,Ian,Kruger,1983-12-13,M,Free State,LOWER_MIDDLE,MIDDLE_MKT,9,VERIFIED,SA
69331c82-0ae3-b031-6db0-7c1db7f275f2,*********9646,Theunis,February,1979-07-09,NB,Gauteng,LOWER_MIDDLE,PROFESSIONAL,4,VERIFIED,CA|CC|INV|SA
1defb9bc-5199-4b08-3a81-50571b0ea9bc,*********8238,Lize,Petersen,1986-01-04,M,Limpopo,UPPER_MIDDLE,EMERGING,7,VERIFIED,SA
4adc6bf2-8c21-21d2-11cb-de8ebacd1707,*********0262,Sizwe,Mgxashe,1984-12-29,M,Limpopo,LOWER_MIDDLE,MIDDLE_MKT,8,VERIFIED,PL|SA
6ca5d38d-4329-5d0e-359d-cd7c7450a281,*********7853,Lesego,Moses,1964-06-08,M,Gauteng,LOWER_MIDDLE,MIDDLE_MKT,3,VERIFIED,SA
6e864ed7-095c-e3a7-614a-311c46879dab,*********8314,Daniel,Malema,1963-04-24,F,Western Cape,LOW,EMERGING,6,VERIFIED,SA
25c10fca-85c9-bedf-5bb8-b434248eb110,*********6517,Zanele,Qunta,1965-05-31,M,Gauteng,MIDDLE,EMERGING,5,VERIFIED,INS|SA
5ecf6c2d-5731-3824-27d7-77eeb2d5d362,*********3472,Greg,Green,1997-06-09,F,Western Cape,LOWER_MIDDLE,MASS,2,VERIFIED,HL|INV|SA
207a6866-9837-ed89-6966-14ed15049859,*********7429,Craig,Ngcobo,1999-07-19,M,Eastern Cape,LOWER_MIDDLE,PRIVATE,6,VERIFIED,CC|SA
56c68287-56bb-d9f0-5eaa-55eef165e95b,*********4346,Dalene,Mbatha,1990-04-10,F,Gauteng,MIDDLE,MASS,4,VERIFIED,HL|INS|SA
281231cd-a907-f0e0-5c70-da90904af1f6,*********6229,Risuna,Pilane,1967-01-14,NB,Mpumalanga,MIDDLE,PROFESSIONAL,7,VERIFIED,SA
5b6e65cd-efe9-fe59-2aa8-c0c13c3cc89e,*********2456,Danie,Taylor,1978-12-13,M,Eastern Cape,LOWER_MIDDLE,MASS,3,PENDING,INV|PL|SA
229e6f5a-b818-d90b-3737-f251152d8aec,*********0500,Zodwa,Wessels,1970-01-02,F,Western Cape,MIDDLE,MASS,6,VERIFIED,CC|INV|SA
5e9a92c1-9e4c-f475-18c7-7974f408887e,*********9685,Naledi,Ravele,1967-01-31,M,North West,LOWER_MIDDLE,MASS,6,VERIFIED,INS|INV|SA
6fe7d494-00c5-c741-20ac-e27b259f5963,*********5863,Michelle,Du Plessis,1967-08-20,M,Limpopo,LOW,EMERGING,1,VERIFIED,HL|PL|SA
6b791dfa-6d7c-eb33-13f1-9150ca520380,*********4541,Patience,Roberts,1974-08-17,M,Gauteng,UPPER_MIDDLE,EMERGING,5,VERIFIED,CA|CC|HL|SA
5ea5fe22-5a4f-d4fd-47db-c9f038befc6c,*********5562,Corne,Rapoo,1969-03-22,M,Gauteng,LOWER_MIDDLE,PRIVATE,5,VERIFIED,SA
54aab027-44aa-2fb6-7cb0-820b42009c5e,*********8478,Catherine,Naicker,1983-07-31,F,North West,LOWER_MIDDLE,MASS,4,VERIFIED,CC|INS|PL|SA
06ba3771-0481-15a0-1316-97b81359b1d2,*********7511,Mthunzi,Ntsebeza,1979-07-04,M,Gauteng,LOW,EMERGING,1,VERIFIED,SA
0a1f7367-bfd7-058c-4283-76c118795729,*********2381,Kgomotso,De Villiers,1973-05-17,F,Gauteng,LOWER_MIDDLE,EMERGING,3,VERIFIED,SA
66c26344-7326-f595-0704-7fae1bbdff21,*********8952,Theunis,Ngcobo,1990-06-27,M,Free State,LOW,MIDDLE_MKT,7,VERIFIED,SA
63c39921-de97-16e1-376e-5f8b76ea994c,*********3563,Michelle,Smith,1968-08-07,NB,Western Cape,MIDDLE,PRIVATE,1,VERIFIED,CA|PL|SA
7880bbee-077a-987a-30fc-2fbba4c8872b,*********1741,Zintle,Pilane,1975-03-07,F,Eastern Cape,LOW,PROFESSIONAL,6,VERIFIED,SA
7e074e39-b505-1374-473c-19172e3b3173,*********5264,Hennie,Shabalala,1969-12-23,M,Gauteng,LOWER_MIDDLE,MASS,1,VERIFIED,CC|PL|SA
7eb818af-c08a-f16d-50e1-a38cf9e633a1,*********9558,Petro,Taylor,2001-11-10,M,KwaZulu-Natal,LOWER_MIDDLE,MASS,5,VERIFIED,CA|HL|SA
2c54bb21-0d8b-b7e6-66d6-1885d54115c8,*********8366,Suzanne,Pretorius,1965-06-07,F,Eastern Cape,MIDDLE,MASS,5,VERIFIED,INS|SA
3e54b59f-603c-9689-2787-053d55d557e0,*********2140,Jabulani,Du Plessis,1984-04-29,M,Western Cape,LOW,EMERGING,7,VERIFIED,INS|SA
3d3a1832-5166-98f7-6f9a-d4f5d7860d1d,*********6935,Amogelang,Mbatha,1977-03-28,M,North West,UPPER_MIDDLE,MASS,3,VERIFIED,SA
5dbc3f97-e8f7-3ee7-163e-0e7c6249616f,*********8367,Mthokozisi,Pretorius,1991-06-03,M,Gauteng,LOW,PROFESSIONAL,4,VERIFIED,CA|HL|SA
6b572c86-97aa-907d-3738-b94d453c79cd,*********6926,Kabelo,Hlongwane,1994-08-18,F,Limpopo,UPPER_MIDDLE,MASS,5,VERIFIED,CA|HL|SA
0a9b6f51-551f-9306-12d6-891a1521afea,*********8803,Lungelo,Padayachee,2004-09-22,F,Mpumalanga,MIDDLE,EMERGING,4,VERIFIED,CC|SA
08780d91-c876-8442-569a-6ddc85b723fb,*********1798,Rebecca,Potgieter,1979-12-12,F,Gauteng,UPPER_MIDDLE,MIDDLE_MKT,2,VERIFIED,CC|INS|PL|SA
20f7e197-de0f-66e7-0c55-2a03d8726a3a,*********2624,Yoliswa,Jones,2005-04-19,M,KwaZulu-Natal,LOWER_MIDDLE,EMERGING,3,FAILED,INV|SA
2ece4366-3468-be81-6ef8-bf052c577dc1,*********3145,Ayanda,Letseka,2005-10-06,M,Western Cape,UPPER_MIDDLE,MASS,5,VERIFIED,INV|SA
507a2934-0a0b-53c7-3e3c-b3632308e4d4,*********1441,Siyabonga,Bester,2002-11-06,UNKNOWN,Free State,LOW,MIDDLE_MKT,3,VERIFIED,SA
5dd95298-99c1-8938-09b6-edbc07cb0de5,*********4012,Mmathabo,Mabuza,2002-02-04,NB,Gauteng,MIDDLE,MASS,7,VERIFIED,CA|HL|SA
70fea9d1-aa16-142c-16c0-0f3c830e5a34,*********1867,Rethabile,Smith,1992-02-15,M,North West,LOW,EMERGING,7,VERIFIED,CC|SA
02bca215-3ef2-680a-2e61-d360c463b67a,*********6990,Noluthando,Ngubane,1962-05-22,F,Gauteng,MIDDLE,MIDDLE_MKT,7,VERIFIED,SA
077b33cd-52a3-ff42-1562-d69d969e1787,*********6042,Anelisa,Rapoo,1992-03-23,F,Western Cape,LOW,MASS,1,VERIFIED,CC|SA
5e9781c1-5e64-5f09-33ce-4b2a0ee2b913,*********7788,Kobus,Maboe,1989-06-07,F,Western Cape,LOW,MIDDLE_MKT,7,VERIFIED,INS|SA
00e20fa5-5a18-d90f-5266-a3238ce11d46,*********4311,Yolande,Brown,1985-03-17,M,Free State,LOWER_MIDDLE,PROFESSIONAL,6,VERIFIED,CA|PL|SA
5a829ddf-c847-5a89-7373-8a163bba7719,*********5069,Rachel,Mbeki,2000-10-15,F,Gauteng,MIDDLE,EMERGING,4,VERIFIED,HL|INV|PL|SA
13ca04b1-9010-60e5-6db7-9b5d5151f6e9,*********9190,Mariska,Chauke,1983-01-22,M,Limpopo,LOWER_MIDDLE,MIDDLE_MKT,5,VERIFIED,HL|INS|SA
5ab6f12c-02ee-774c-4824-caa5fc7cd6a1,*********5797,Tumelo,Erasmus,1979-04-12,M,Eastern Cape,UPPER_MIDDLE,EMERGING,4,VERIFIED,CA|PL|SA
2181adc6-ea61-0f3d-3a9a-97366708cea3,*********5829,Phila,Sisulu,1970-09-25,M,Gauteng,LOW,EMERGING,2,VERIFIED,SA
1960edd2-a635-b0aa-5bdd-6901ed2b2fb6,*********0369,Blessing,Moodley,1966-03-23,F,Free State,LOW,MASS,5,VERIFIED,HL|SA
5a0f3b04-e4f1-db3e-1884-0d5720b9bf6a,*********1655,Thandeka,De Villiers,1995-06-11,M,Gauteng,MIDDLE,MASS,8,VERIFIED,HL|INV|PL|SA
2055be72-52ea-992a-7357-a1e752f267f5,*********8238,Noxolo,Dyani,1977-12-16,F,KwaZulu-Natal,LOW,PRIVATE,3,VERIFIED,HL|INV|PL|SA
3c602b63-dfdd-05e8-468b-02177455025b,*********6542,Wynand,Petersen,2002-06-11,F,Gauteng,MIDDLE,MASS,8,VERIFIED,SA
7ab43be0-3c26-479a-1a7f-c1992ae454cc,*********9533,Molebogeng,Sekese,1961-09-21,F,Western Cape,LOW,MASS,5,VERIFIED,SA
5045cd91-11c9-ad4d-6312-ec0b41477dce,*********8341,Zanele,Ntshinga,1993-05-24,M,Gauteng,LOW,PROFESSIONAL,6,VERIFIED,CA|INV|PL|SA
28e36630-12c6-79f8-2787-4f188f7726fb,*********6867,Aletta,Robinson,1964-03-15,M,Gauteng,HIGH,MIDDLE_MKT,3,PENDING,HL|INV|SA
72caf9a0-faeb-025a-0cb9-5585bf800090,*********1055,Siyabonga,Mabaso,1967-11-15,F,KwaZulu-Natal,LOWER_MIDDLE,EMERGING,5,VERIFIED,CC|HL|INS|SA
14243ad7-7f59-3d5d-349a-2e018cf22e04,*********3155,Kgomotso,Vermaak,2000-04-30,UNKNOWN,North West,MIDDLE,EMERGING,3,VERIFIED,CC|HL|INV|SA
6631acd9-f878-1678-3a3d-2a2d2e0688ae,*********1976,David,Jones,1998-06-25,M,Western Cape,LOWER_MIDDLE,EMERGING,5,VERIFIED,HL|SA
22a1e79f-87c1-f637-35cc-3a4d55c5cb50,*********4509,Dumisani,Sithole,1991-05-27,NB,Gauteng,LOWER_MIDDLE,EMERGING,6,VERIFIED,SA
3904d906-fd4c-38a1-5d0f-297d6c65ab34,*********5408,Tumelo,Pitso,1995-07-23,M,Free State,MIDDLE,MIDDLE_MKT,5,VERIFIED,CC|SA
6f3333e1-40fb-f9cf-291e-c13fef78eeba,*********8553,Sifiso,Terblanche,1970-11-02,F,Western Cape,UPPER_MIDDLE,EMERGING,5,VERIFIED,INS|SA
5ab16d08-23a3-e4f4-59c7-184d837958a7,*********8267,Lungelo,Pilane,1990-09-05,UNKNOWN,KwaZulu-Natal,MIDDLE,MASS,4,VERIFIED,SA
622b5666-37ae-9ca3-49a2-23fb90a4a334,*********2965,Tlotliso,Ndlovu,2004-03-23,M,Gauteng,LOWER_MIDDLE,EMERGING,6,PENDING,SA
01e1a3f0-c49e-4db0-53f3-75fac32659f0,*********2183,Hlengiwe,Swanepoel,1974-11-01,UNKNOWN,Gauteng,UPPER_MIDDLE,MASS,5,VERIFIED,SA
4e5fc45b-b3dd-b3cd-4e46-4500a9c487b3,*********4883,Fhatuwani,Maluleke,1966-09-01,F,Mpumalanga,LOW,MASS,5,VERIFIED,HL|SA
24019783-1f27-c72a-0c87-828509178a22,*********9861,Prudence,Mashaba,1961-02-12,M,Eastern Cape,LOWER_MIDDLE,PROFESSIONAL,4,VERIFIED,CC|INV|SA
183cb4a6-1137-498f-1bac-9bc4dbfe4749,*********1985,Danie,Luthuli,1970-04-05,F,Gauteng,LOWER_MIDDLE,EMERGING,7,VERIFIED,INS|PL|SA
1638d61a-ad7b-b1f1-1f4c-fc52b6435882,*********2445,Fanie,Mokgotho,1964-06-04,M,Gauteng,LOWER_MIDDLE,MASS,7,VERIFIED,HL|SA
08cae392-2a17-15e8-2279-44bdc09ecedd,*********2097,Sakkie,Van Niekerk,1997-01-31,F,Gauteng,LOWER_MIDDLE,EMERGING,6,VERIFIED,CC|HL|SA
7fbab3ff-535b-1941-4174-f09f3e197f3b,*********0237,Khanyisa,Malema,1980-03-28,M,Gauteng,LOWER_MIDDLE,EMERGING,5,FAILED,CA|CC|PL|SA
2c160c5c-ea4c-b7ef-5c38-ece1920e912a,*********0057,Riaan,Ramaphosa,1971-11-19,F,Northern Cape,MIDDLE,EMERGING,4,VERIFIED,PL|SA
3c1747bc-5329-2671-03c6-96d8b17ecd9d,*********2463,Kabelo,Mabunda,1985-09-27,M,Gauteng,LOW,EMERGING,6,VERIFIED,CC|INV|SA
4610ddb5-c74e-50ef-26eb-a74b4201555e,*********3402,Anelisa,Coetzee,2004-09-19,M,Northern Cape,LOWER_MIDDLE,MASS,3,VERIFIED,CC|SA
491c8dd4-136c-6e7f-162c-02034f5c5c68,*********9610,Jennifer,Naicker,1975-11-10,F,Free State,HIGH,EMERGING,9,VERIFIED,CA|SA
3dc43197-8f6e-02d8-18c9-33bf8621e134,*********7832,Nonhlanhla,Ngubane,2001-08-30,F,Gauteng,HIGH,EMERGING,10,VERIFIED,SA
263f9556-d175-241c-57f5-03ab3af0b0da,*********1271,Robert,Taylor,1976-09-04,M,Gauteng,UPPER_MIDDLE,MASS,4,PENDING,SA
1d23b9c2-169f-8f42-3564-c1eca6120f2e,*********6874,Brian,Harris,1979-04-07,M,Western Cape,LOWER_MIDDLE,EMERGING,8,VERIFIED,CA|CC|SA
095c9ae5-c7aa-9c6a-57f4-eeb83ca671e5,*********8513,Boitumelo,Mofokeng,1977-06-26,M,Limpopo,MIDDLE,MASS,3,PENDING,CA|INS|SA
44fc1721-ecfb-252d-682a-48ee501c27cf,*********7004,Ian,February,1973-12-09,M,KwaZulu-Natal,MIDDLE,MASS,2,VERIFIED,CA|HL|SA
447d5a34-5d15-5313-7f42-657d487b0e41,*********7369,Sthembile,Mabaso,1984-01-13,M,Northern Cape,LOW,MASS,7,FAILED,INS|PL|SA
1edd68cd-60e6-f1c0-5efd-585fba145fba,*********0441,Patience,Moses,1974-07-15,F,Western Cape,LOWER_MIDDLE,PROFESSIONAL,4,VERIFIED,CA|HL|INV|SA
37567ad5-42d4-a763-301f-9af5cddebcd4,*********8958,Barend,Reddy,1995-08-14,M,Gauteng,LOWER_MIDDLE,EMERGING,9,VERIFIED,SA
5da2c0bf-d6ce-ff34-7a4f-b16972f23aab,*********4152,Melusi,Ntsoane,1998-12-15,M,Limpopo,UPPER_MIDDLE,PRIVATE,5,VERIFIED,CA|INS|INV|SA
60b6be15-db11-d923-2a41-765462d9401e,*********7956,Dorothy,Du Plessis,1965-12-06,NB,North West,MIDDLE,MASS,8,VERIFIED,SA
4144212d-f530-2077-1bcb-3e2c6f0b10f1,*********4991,Sandra,Shabalala,1989-09-06,F,Gauteng,LOWER_MIDDLE,MASS,4,VERIFIED,CC|SA
4f63fc3f-a7b8-007b-3387-f95f4a0eff17,*********2905,Thandi,Davids,1978-09-05,M,Western Cape,UPPER_MIDDLE,MASS,4,VERIFIED,INS|INV|PL|SA
1d337709-9c46-c4c6-02b3-2a6d5d0e0856,*********0407,Chantel,Wessels,2000-12-11,M,Western Cape,LOW,MIDDLE_MKT,2,VERIFIED,PL|SA
767106e6-8f48-a71e-0a16-cd10fd558e43,*********2439,Rebecca,Walker,1976-03-21,M,Gauteng,UPPER_MIDDLE,MASS,3,VERIFIED,CA|HL|PL|SA
2a26cf92-9237-893a-1860-c930cb006982,*********6575,Thulani,February,1980-09-05,F,KwaZulu-Natal,MIDDLE,EMERGING,5,VERIFIED,CA|HL|SA
3f3f9005-7dbb-b9d3-18f3-f3e3c4bf0610,*********1655,Jaco,Moodley,1969-07-27,F,KwaZulu-Natal,LOW,PROFESSIONAL,8,VERIFIED,SA
5e3c29ca-2763-70d5-1cc6-e26dd0f9b83f,*********3281,Craig,Padayachee,2004-08-18,M,KwaZulu-Natal,LOW,MASS,5,VERIFIED,CA|CC|HL|SA
17bd0b4b-b883-2fbe-1bc2-e512b4299112,*********4576,Mkhuseli,Reddy,2000-04-21,F,North West,MIDDLE,PRIVATE,4,VERIFIED,SA
26168dfb-fd65-2dcd-5227-87e63ca58cff,*********5176,Mthokozisi,Roberts,1979-06-25,F,KwaZulu-Natal,LOWER_MIDDLE,PROFESSIONAL,7,FAILED,HL|SA
1ad51a52-0540-a6a6-5932-63e77e95112a,*********4711,Neo,Walker,2006-06-18,F,Mpumalanga,LOW,MASS,5,VERIFIED,CC|INS|SA
370fd6ec-1ef7-dbb6-1937-93bbedbfea31,*********0652,Ian,Dalindyebo,1984-03-18,M,Gauteng,HIGH,MASS,3,VERIFIED,CA|CC|INS|SA
1eb9c756-a642-8388-437f-acab55198d9d,*********0098,Petro,Mandela,2007-06-13,F,Western Cape,MIDDLE,MASS,5,VERIFIED,CC|HL|PL|SA
3076e948-c015-5729-41c1-afb9a9fb6836,*********6487,Melusi,Moshoeshoe,2002-03-04,F,Gauteng,LOW,MASS,7,VERIFIED,SA
68029ba4-6647-d0d5-05dd-cd74e46b835a,*********6608,Samantha,Pretorius,1968-03-20,F,Gauteng,UPPER_MIDDLE,MASS,3,VERIFIED,CA|INV|PL|SA
3261d549-3ebd-dad4-352d-3ab3f7b5a04a,*********5504,Precious,Van Niekerk,2005-03-22,M,Western Cape,LOWER_MIDDLE,PROFESSIONAL,5,VERIFIED,INV|SA
201e0db1-1f98-08e9-388f-7f6a98ef2120,*********5493,Mthokozisi,Van der Merwe,1961-09-02,F,Limpopo,LOWER_MIDDLE,MIDDLE_MKT,5,VERIFIED,CA|SA
48876ede-a1cf-a18d-4adf-e91a1d8cf8a4,*********8358,Thulani,Joubert,1975-05-30,M,Western Cape,UPPER_MIDDLE,MASS,5,VERIFIED,HL|PL|SA
55bd1927-cecd-c626-09d3-8ff3f0f6a68f,*********0385,Masego,Moshoeshoe,1982-06-07,NB,Eastern Cape,LOWER_MIDDLE,PRIVATE,7,VERIFIED,SA
3ae18705-86c6-e266-60f9-72d2420cc221,*********2606,Amogelang,Daniels,1979-04-07,M,Mpumalanga,LOWER_MIDDLE,MASS,4,VERIFIED,SA
3a3eecd3-9d08-fae6-5407-bc01ce4020ed,*********8451,Rorisang,Padayachee,1972-06-14,F,Free State,LOW,MASS,3,VERIFIED,CC|INS|SA
4b93d412-c582-6ab4-3b7b-e8d81500613d,*********2848,Mkhuseli,Mngoma,1968-08-30,F,Mpumalanga,MIDDLE,MASS,4,VERIFIED,CC|SA
0a1a54a0-4550-7d29-510d-843c7bfdf895,*********9526,Rendani,Marais,1993-12-08,F,Mpumalanga,LOWER_MIDDLE,EMERGING,6,VERIFIED,CC|SA
446aec10-dbdf-691d-00ba-45ab7720f2da,*********8952,Kevin,Thabane,1961-07-17,F,Eastern Cape,LOW,MASS,4,VERIFIED,PL|SA
1a7a47b8-faa2-c72f-07db-f0f97139e11d,*********9221,Mark,Coetzee,1966-11-26,M,Gauteng,MIDDLE,EMERGING,4,VERIFIED,CA|CC|SA
48fd6fad-280a-ff2a-01f0-5e39542c82c3,*********1351,Sarah,Gwentshe,1981-01-04,M,Gauteng,MIDDLE,MIDDLE_MKT,5,VERIFIED,CA|HL|SA
6bd47321-2dee-5891-7946-2c32176f6523,*********9535,Dineo,Breytenbach,1965-07-27,F,Eastern Cape,LOW,EMERGING,2,PENDING,CC|PL|SA
7cdfc5c3-daea-2e5a-1d00-b837f39e9633,*********1715,Jaco,Thabane,1992-10-31,M,Mpumalanga,LOW,MASS,5,VERIFIED,CA|PL|SA
3f60c68a-7877-c148-7211-d183a114742b,*********9818,Palesa,Makaula,1976-08-16,F,Gauteng,LOWER_MIDDLE,EMERGING,10,VERIFIED,CA|CC|HL|SA
57fa9813-bc39-a5db-263d-4f8cce168ceb,*********0569,Zintle,Mokgotho,1963-06-27,F,KwaZulu-Natal,MIDDLE,EMERGING,4,VERIFIED,HL|PL|SA
6abeef71-fdd2-7961-4976-bdb6c3bd4dfd,*********2595,Thulani,Van Niekerk,2007-03-19,M,Mpumalanga,LOW,MASS,6,VERIFIED,CC|HL|SA
5d702213-08e8-3752-7c15-9babf474b49c,*********1269,Samantha,Nkuna,1963-02-06,F,Gauteng,UPPER_MIDDLE,MIDDLE_MKT,7,VERIFIED,INV|SA
7fae62e5-c7ad-6d5c-409d-ffe0e62fbed4,*********0839,Hannes,Mgxashe,1969-01-17,F,Western Cape,LOW,EMERGING,3,VERIFIED,SA
140be107-e673-027a-4f4d-b748567e7873,*********5695,Helen,Hendricks,1965-03-26,F,Mpumalanga,LOWER_MIDDLE,EMERGING,5,VERIFIED,CA|HL|INS|SA
5269ca9b-bf21-0be8-493c-0b386d129087,*********8340,Suzanne,Pilane,1985-01-13,F,Free State,LOWER_MIDDLE,EMERGING,4,VERIFIED,CA|HL|SA
3605b25d-3084-0ad5-4a70-90e1c8bdfec0,*********4136,Bruce,Reddy,1974-01-31,M,KwaZulu-Natal,UPPER_MIDDLE,EMERGING,7,VERIFIED,SA
445b6ec2-a822-97a8-78eb-b025a4cec499,*********8047,Palesa,Martin,1971-06-23,F,Eastern Cape,LOWER_MIDDLE,EMERGING,6,VERIFIED,CC|SA
6b367db0-c46d-37d1-3264-67b5b09310b6,*********4951,Lungelo,Wright,1995-02-13,M,Western Cape,LOW,MIDDLE_MKT,4,VERIFIED,CC|HL|SA
491227a2-a4ec-d10e-4874-6bdfcee1becb,*********9373,Eben,Mgxashe,1995-08-05,F,Western Cape,MIDDLE,MIDDLE_MKT,6,VERIFIED,SA
415f36a3-6b21-93d8-076e-b11de917e77c,*********2280,Matthew,Dalindyebo,1967-06-16,M,Free State,LOWER_MIDDLE,MASS,1,VERIFIED,CC|INS|INV|SA
5b364be4-2e14-fae0-5d9a-467bb115ec6b,*********7912,Fanie,Naidoo,1970-02-11,F,Gauteng,MIDDLE,MASS,3,VERIFIED,SA
3df9c49f-cbc3-a98d-7366-be32c7675116,*********0431,Allan,Chetty,1978-05-17,M,Gauteng,LOW,EMERGING,2,VERIFIED,HL|PL|SA
7df1295d-d6db-873b-680d-86cf8c41c37d,*********4509,Thulani,Mofokeng,1993-05-26,F,Gauteng,LOW,MASS,5,VERIFIED,INV|SA
76c43783-7214-9521-3e66-7cdec5016e8d,*********2158,Riaan,Ntuli,2005-08-04,F,Western Cape,LOWER_MIDDLE,EMERGING,6,VERIFIED,SA
7505dbc7-4ab6-cff3-77ae-f551eef1f9a7,*********7633,Zanele,Moshoeshoe,1976-06-27,M,KwaZulu-Natal,MIDDLE,MIDDLE_MKT,5,VERIFIED,SA
4fd10bfc-7c0a-2e59-134a-d47021281bd6,*********3649,Matthew,Maharaj,2005-06-01,F,Free State,LOWER_MIDDLE,MIDDLE_MKT,7,VERIFIED,CC|HL|SA
137ed160-f2e6-9e3c-3c74-848e890304b1,*********4503,Kabelo,Roberts,1986-06-08,M,Western Cape,MIDDLE,MASS,3,VERIFIED,HL|INS|PL|SA
5e278087-df21-91af-402d-af782087d56f,*********7580,Peter,Fourie,1963-03-11,M,Gauteng,LOW,PRIVATE,7,VERIFIED,CA|HL|INV|SA
66617a9e-727c-398f-6288-6d647557e6c4,*********2534,Hennie,Wright,2006-04-09,M,Gauteng,MIDDLE,MASS,8,VERIFIED,INV|SA
1a0fd4b9-0baa-bcee-10fe-6d2015a349a6,*********1179,Tumi,Modise,2001-12-08,F,KwaZulu-Natal,LOWER_MIDDLE,EMERGING,5,VERIFIED,CA|INS|PL|SA
5a58c930-ede3-0370-2902-3a02f4f51dbe,*********6880,Lauren,Ntuli,1989-01-23,M,KwaZulu-Natal,MIDDLE,MIDDLE_MKT,5,VERIFIED,CA|HL|INS|SA
7738036f-fd6a-de5e-6f2b-43078d9224ff,*********0340,Andile,Moshoeshoe,2004-11-13,UNKNOWN,Western Cape,MIDDLE,MASS,5,VERIFIED,CC|HL|INV|SA
39c22b21-8e2d-72a8-4a4e-03cd9723d2aa,*********7035,Molebogeng,Jones,1984-06-16,F,Western Cape,MIDDLE,PRIVATE,4,VERIFIED,HL|INV|SA
6c6de6eb-8243-48f2-6f89-069c3cf91c2c,*********9290,Molebogeng,Jacobs,1976-08-29,M,Gauteng,LOWER_MIDDLE,MIDDLE_MKT,6,VERIFIED,SA
474aef57-3778-165a-7c67-a673de7913b1,*********7023,Lize,Madikizela,1968-01-15,F,Gauteng,LOWER_MIDDLE,MIDDLE_MKT,5,VERIFIED,INS|INV|SA
42af19da-afe7-de4d-0543-040e29869a7f,*********2525,Azwihangwisi,Moodley,1973-11-27,M,Limpopo,UPPER_MIDDLE,MASS,4,VERIFIED,CA|SA
4806652c-efc0-c078-6374-f64c2fab56d7,*********7318,Hannes,Buthelezi,1992-06-14,M,KwaZulu-Natal,LOWER_MIDDLE,EMERGING,2,VERIFIED,CA|INV|SA
7e125ae7-68ca-ddf3-0d7c-b7b1b7ea029e,*********6999,Steven,Ntuli,2003-11-02,F,Free State,LOW,MASS,4,VERIFIED,INS|INV|SA
386385da-3e1f-033a-4b17-57d99a8ec47c,*********1646,Michael,Marais,1986-10-02,M,Western Cape,LOW,EMERGING,8,VERIFIED,CC|INS|INV|SA
70d3cc91-3501-9e9d-5ba2-4873861b3490,*********4502,Sbusiso,Mudau,1964-11-09,M,Free State,MIDDLE,PRIVATE,3,VERIFIED,HL|INS|PL|SA
1d997a49-4d0c-4b7a-6e00-76fc2d1c5903,*********8612,Sakkie,Harris,1996-06-06,F,Gauteng,LOWER_MIDDLE,EMERGING,4,VERIFIED,SA
5505ec8f-2e9a-7680-7294-8078c19aa68c,*********3923,Gift,Strydom,1964-09-12,UNKNOWN,KwaZulu-Natal,UPPER_MIDDLE,PROFESSIONAL,5,PENDING,INS|SA
6accc35d-548d-a13c-108b-ac4b73a922e2,*********1357,Sizwe,Mokgotho,2007-03-20,M,KwaZulu-Natal,UPPER_MIDDLE,MIDDLE_MKT,5,VERIFIED,CA|SA
7af0b3ab-6ab7-cd24-3a26-62a004a25bf4,*********4905,Wilma,Breytenbach,2005-01-26,M,Mpumalanga,LOWER_MIDDLE,EMERGING,3,VERIFIED,HL|SA
7dc447c6-209f-3fc9-17ef-d9942d0d1dbc,*********7514,Grace,Thabane,1982-03-15,NB,Western Cape,UPPER_MIDDLE,EMERGING,7,VERIFIED,CA|CC|PL|SA
658b721b-0c3d-3d8f-2706-b01f0786a80d,*********0839,Lisa,Terblanche,1963-10-02,F,Western Cape,UPPER_MIDDLE,PROFESSIONAL,5,VERIFIED,PL|SA
05bc2e20-46f6-5751-7f3c-b776965fd475,*********4456,Nandi,Joubert,1984-04-13,F,Gauteng,UPPER_MIDDLE,MIDDLE_MKT,4,VERIFIED,CA|SA
26da3ed1-3a9b-28cd-0a4e-7476ef554b84,*********9576,Nkosinathi,Swanepoel,1988-02-26,M,Gauteng,LOWER_MIDDLE,EMERGING,6,VERIFIED,PL|SA
