account_id,customer_ref,account_type,account_status,open_date,product_tier,mobile_number,digital_channel,credit_limit,current_balance,last_activity_date
726706ef-462a-12f6-3552-dea48f2073d7,0242f87a-4703-ff6b-3a05-1388a6a1ccb5,SAVINGS,CLOSED,2019-08-09,BASIC,0643993408,APP,,13053.03,2023-05-27
1976c292-abbb-ff2d-7edd-5223f18eefde,4aec7399-99c9-ba02-14e6-039cd32894e3,SAVINGS,ACTIVE,2018-11-09,STANDARD,0670427215,APP,,25409.97,2021-08-02
3a33e555-0194-7d3b-7f94-ae04368ee6a0,18a6b427-fdbd-12a9-16bb-7db4069e2bb3,SAVINGS,ACTIVE,2020-03-27,BASIC,0889294213,APP,,-296.99,2022-05-29
1db6ddb1-5ddb-967d-51c5-2ba927e4d480,3dbdb361-cd7f-f21e-7ae3-105f54e54f91,SAVINGS,ACTIVE,2019-08-23,STANDARD,0746012084,APP,,28650.86,2024-05-20
286847d0-cf25-5d7e-5101-75571601732e,0c39aaa1-5d8a-63f3-7ef6-303fa642ed67,TRANSACTIONAL,CLOSED,2024-03-16,STANDARD,0821368191,USSD,,-316.46,2025-10-27
3ebff28d-38f1-2d41-18fa-aae781c52620,60d258ed-a7a6-0171-448b-1f67f7c3e8f3,TRANSACTIONAL,ACTIVE,2025-08-24,PREMIUM,0852787959,APP,,16509.42,2025-12-22
18fcef2c-07ef-ef1e-6707-e57b72b7ec2f,1c02261b-7cc0-09eb-2d35-a10e9d90fc01,SAVINGS,ACTIVE,2019-11-08,STANDARD,0763713083,USSD,,16586.41,2024-07-10
21a6ec04-a8d0-ccce-0b60-47b75dfe6332,1ecdce4c-557f-33fb-68d0-8732a96e1b8c,TRANSACTIONAL,ACTIVE,2025-10-01,BASIC,0873308832,APP,,29236.73,2025-10-09
059c2c98-e90d-93dd-58c3-1b2aacf1d488,707327dc-e76e-b7e1-34aa-6dcc1086440c,TRANSACTIONAL,ACTIVE,2018-02-15,STANDARD,0628679386,USSD,,8188.54,2020-01-24
2839028c-7190-1aa3-414d-90e4cce7f5c3,0dd8cab3-8f15-9e3a-0068-345f3835d560,CREDIT,ACTIVE,2024-04-29,BASIC,0698362992,APP,148000.0,-94045.18,2025-04-01
4f1d9827-96d9-5622-029a-5a3d7da1d8aa,4cb1502f-cf88-7b7f-5ab1-8506806fa858,CREDIT,ACTIVE,2019-02-25,BASIC,0689258783,APP,106000.0,-58820.69,2019-06-05
519c493f-ddde-3306-2d86-33bc3c0d6342,5e582832-913b-ee07-22f3-b7f2758937f3,TRANSACTIONAL,ACTIVE,2020-10-15,STANDARD,0664932189,APP,,41248.51,2025-03-25
1cf2cf4d-a327-8f42-0d4b-eab5769ff206,568bacc3-df7c-049e-5bf0-689a92924206,SAVINGS,ACTIVE,2018-10-16,STANDARD,0633266259,APP,,33929.46,2024-10-15
56134448-0152-1a67-7ad6-3b3c2d5b7918,6b78f558-ebd8-635b-0754-d7cb22e5efea,SAVINGS,ACTIVE,2022-06-26,STANDARD,0847409165,APP,,46592.75,2025-01-28
6dfbb869-8bf2-f130-4ea7-908291c2852c,257d9878-3af9-a5db-6f8e-5766ad52162d,TRANSACTIONAL,ACTIVE,2025-10-29,PREMIUM,0756786502,APP,,23847.55,2025-11-07
511188c0-1066-c4dd-07a4-b8768058a428,5c9152b5-e05a-ff87-23dd-756ceb4a3446,SAVINGS,ACTIVE,2019-02-04,STANDARD,0735872702,APP,,36911.2,2023-06-18
3a0ecb01-c174-bc61-1e4d-dc81182b1728,6df6b728-dcbe-864c-0c15-f095c62f8b9f,SAVINGS,DORMANT,2025-09-22,BASIC,0646511472,APP,,15629.98,2025-12-28
431770f4-bf1a-a6b3-3526-9b8f4d9d79eb,2887aa66-cf3a-2ca2-0e69-a5f4bbe86344,CREDIT,ACTIVE,2023-07-14,STANDARD,0893465771,APP,68000.0,-2599.35,2023-11-13
4dd15604-3732-c918-48ca-2ab30b5ff97d,7f2f4c5f-d313-358d-5859-7c6a7a4781f4,TRANSACTIONAL,ACTIVE,2024-04-11,STANDARD,,WEB,,42282.99,2025-08-17
0559f03e-e5d5-b67d-6031-3d786c10b8fc,1fc81bab-2b62-1543-0983-f4f75d78c1e6,CREDIT,ACTIVE,2018-04-10,STANDARD,0673776292,APP,40000.0,-1084.2,2023-09-16
01c13233-7c30-e982-7578-97a81a016736,060330c6-1d3b-71e5-232e-8cbd757ea4aa,TRANSACTIONAL,CLOSED,2019-10-15,BASIC,0612761929,APP,,22804.16,2024-04-17
6fa45996-1378-e489-7e4a-e945ce9c316e,65f822ad-6ca4-8abd-69f9-68708ba857ee,TRANSACTIONAL,SUSPENDED,2023-05-17,BASIC,0793081142,APP,,1034.96,2024-10-15
39c4660b-2c15-79c5-5ae8-b0fab3b10457,3f443b47-092a-9510-1de1-e39730cab3e1,SAVINGS,ACTIVE,2025-10-04,BASIC,0855172229,USSD,,11457.22,2025-11-17
0d0aa623-38de-24ba-7080-292cbdde4878,04b715bf-03f6-b999-3538-f70a56766836,TRANSACTIONAL,ACTIVE,2019-12-18,PREMIUM,,WEB,,17250.03,2020-08-01
79e06792-9d2a-209b-2526-9359d0ed546a,5a580481-1f6b-1bfe-299b-aeab08e0dccb,TRANSACTIONAL,ACTIVE,2022-07-07,BASIC,0634127753,APP,,29149.17,2024-02-11
0b07c4d7-d2f9-3e05-15cc-eecee8991e52,4a571fc1-7efa-c8a4-5ba9-7740a8926722,TRANSACTIONAL,DORMANT,2021-06-27,PREMIUM,0861797324,USSD,,31587.83,2022-07-27
34701218-44bb-1f61-0a63-d50e3239573d,15e98fd5-551e-ab5e-2526-7fac62ebbfee,SAVINGS,ACTIVE,2023-03-31,STANDARD,0649603366,APP,,33314.89,2023-08-01
314a32f2-a264-bcff-129c-3c30d03b7769,29cb20a9-e7e7-5346-7c33-01af5ce52e03,TRANSACTIONAL,DORMANT,2019-04-16,STANDARD,0692836546,APP,,13710.34,2024-08-24
1aed5fc9-6f2d-9eb0-2144-b0abefce512c,65f17222-7709-9213-5d7f-384fae7d9c30,TRANSACTIONAL,ACTIVE,2024-12-05,BASIC,0864003752,APP,,23299.3,2025-02-08
5b57c3e0-34b3-7aea-4e64-3e2c517c71fd,7927c9a6-c00a-191b-10f2-226d50bfc698,SAVINGS,ACTIVE,2022-04-18,BASIC,,USSD,,15664.28,2024-10-13
7ccc45bd-55d1-985e-1dff-0a6d3758307d,5c6be00a-57d4-bc20-6bdb-d69216423982,SAVINGS,ACTIVE,2022-01-13,STANDARD,0894085266,APP,,12587.62,2023-01-19
08ed7888-7166-cabe-60c9-0df8e26cea02,39a9e832-0ca4-a396-50c2-b4de9874b757,TRANSACTIONAL,ACTIVE,2018-11-26,STANDARD,0879146747,APP,,40740.2,2024-05-08
0f6ce78b-4adc-2ee2-2f67-b5830c3dbd77,5d075169-18cf-574a-06ca-8dabdc12cbdf,TRANSACTIONAL,ACTIVE,2023-02-03,STANDARD,0789392470,APP,,10414.97,2025-04-08
092763c4-311b-56b0-674a-f7d0167f41d0,7df8b889-891f-0c0b-1df9-e2210125d772,TRANSACTIONAL,ACTIVE,2024-06-27,BASIC,0815949945,APP,,941.73,2025-09-05
2274725b-568b-e777-0f94-7c70271496cb,2d55d4fa-30b5-99eb-53dd-3f6749a3ec95,TRANSACTIONAL,ACTIVE,2020-02-01,BASIC,0880905265,APP,,11615.87,2025-03-05
361b8fbd-629f-f1a8-235f-a08307c2f8ab,69cf84c8-82e5-fb0f-55b7-e9d867bf3772,TRANSACTIONAL,ACTIVE,2023-11-07,BASIC,0820642846,USSD,,37467.13,2024-10-02
36c75bbc-6c4d-3e2b-79e8-6e75021e348a,1b287b7a-08b2-be12-3aec-5a07b37f2693,CREDIT,ACTIVE,2025-10-27,PREMIUM,0860584503,WEB,123000.0,-29390.5,2025-12-19
2163a61d-3f32-9f83-724d-339e77e8cc7c,425e982e-8905-5f26-7a7a-4eb633940d13,SAVINGS,ACTIVE,2018-04-22,BASIC,0638659832,APP,,322.28,2021-01-19
61785b84-dfb7-feba-1060-2805528f6924,5b9ea15d-de85-b6d3-7f8b-30c338a4ce5c,SAVINGS,ACTIVE,2022-05-29,PREMIUM,0647590501,APP,,5941.77,2023-04-09
0cf80b38-a221-5a07-5337-a31488076eca,2c3cb947-ac66-8e5b-0ebc-79f915142442,SAVINGS,CLOSED,2020-12-11,BASIC,,APP,,24353.67,2022-11-27
5b7423d6-d8e4-c341-7582-446f8f84d0dc,196a8715-83a3-0328-33ad-b7eb329d6433,CREDIT,CLOSED,2024-02-03,STANDARD,0651293719,APP,155000.0,-88295.47,2024-10-18
107ddd70-d1b4-2d10-294c-9f22d37fc770,37df2950-da73-86e4-0635-fd90d26f641c,SAVINGS,DORMANT,2024-07-12,BASIC,0817978755,APP,,29014.06,2024-08-01
49a45021-f0c0-8b20-76ce-81f89dbb8871,08200f88-4399-f501-1580-8c0a81d22af8,TRANSACTIONAL,ACTIVE,2024-03-17,STANDARD,0851637055,APP,,34705.84,2024-12-26
7f855851-0445-80b5-7653-68edad1a1f28,58d495bd-4f24-418f-2f0f-df1b9b649d9d,SAVINGS,ACTIVE,2024-09-25,BASIC,,WEB,,38641.87,2024-10-02
1710d5d4-7d3c-e36f-10c9-102080e889d6,1bed45a6-af6b-474f-63f5-602179d873a3,TRANSACTIONAL,SUSPENDED,2022-12-07,BASIC,0726440425,USSD,,38863.16,2023-07-24
7631fb6c-cc5f-b6ec-31b7-f9a34405ed3e,1ddf8b18-ed0b-247f-733a-a7883026ce0e,TRANSACTIONAL,SUSPENDED,2019-08-23,BASIC,0838590125,APP,,30508.42,2021-04-20
5987378e-3504-da30-16e0-6d39bc5845c5,6b520b46-37dd-fa4c-3074-4f7f5753f240,TRANSACTIONAL,ACTIVE,2022-05-13,BASIC,0816203495,APP,,21903.95,2023-07-05
76401cf0-15f0-e000-6cbe-1127e4917ede,1a36c6df-3d8b-307e-5595-81189dfad1f5,TRANSACTIONAL,DORMANT,2019-08-29,BASIC,0764089406,APP,,36930.39,2025-02-22
27ddf134-33e5-28b5-7df5-39e9308842c5,33fb8d9b-04e8-3058-45a1-29881ecd98ee,CREDIT,DORMANT,2022-05-28,STANDARD,,APP,38000.0,-5203.83,2024-08-01
3ead5dc1-2bcd-0a6c-6525-1e833f104781,33b6121f-07c7-41ed-66ad-9819ae51f8c2,TRANSACTIONAL,ACTIVE,2019-04-30,BASIC,0670119595,APP,,20374.36,2022-05-21
27106eaf-1db6-8448-2ffe-ede76a22ea20,5ca02f46-0a02-79f2-1f73-611c271e7b4f,SAVINGS,ACTIVE,2023-10-25,BASIC,0817755176,USSD,,10867.29,2024-06-08
25225644-47ff-72b0-13ef-d3aa9399f9ca,39c34cda-5a21-5496-2602-856ff68d14c5,TRANSACTIONAL,ACTIVE,2022-07-20,STANDARD,0717150904,USSD,,28006.89,2023-11-24
16633564-af38-3d82-44fa-b0489da751ed,6626ee12-0662-1cd0-5c6c-55088986394b,TRANSACTIONAL,ACTIVE,2024-09-18,PREMIUM,0782640491,APP,,18083.21,2025-08-26
69284870-a959-463e-672b-64baef8372a6,43377ccf-fd4a-88b4-4b3e-41c29e3a9385,TRANSACTIONAL,ACTIVE,2020-07-19,BASIC,,APP,,1227.18,2021-06-29
6ceacadf-9091-21b8-3987-4063be778ac9,69a63721-d578-55a9-02cc-cc3d89619167,SAVINGS,ACTIVE,2025-03-03,STANDARD,0727663173,APP,,44269.04,2025-10-21
1044002e-af0d-c024-0b40-8f54847bd508,7e016b02-f74d-f0b0-6538-acb7ec8c2437,SAVINGS,DORMANT,2019-11-12,STANDARD,0877797807,APP,,22502.45,2024-06-09
47fdd89e-0376-40f7-0c89-f81d7b3fb36f,21b463d9-b3c6-19da-7bd7-efbb2796d18a,SAVINGS,ACTIVE,2022-04-13,BASIC,0615692974,USSD,,43995.03,2023-03-03
51bb4ca6-e869-857e-27f3-fea2b72d8624,5c3f9b78-52ea-21d6-0079-f56a97ff6f58,TRANSACTIONAL,DORMANT,2023-02-18,STANDARD,0827135421,USSD,,6751.92,2024-02-16
5060282d-bf71-fc88-3c36-0e4fe737497a,3dd648a1-b452-59b8-1de9-4899483ab325,TRANSACTIONAL,ACTIVE,2022-12-11,STANDARD,0745739132,APP,,17104.82,2025-09-14
3809b3df-d558-6589-7eea-e13648023df7,6cb110dc-2a82-6d2d-148a-1b274a478711,TRANSACTIONAL,ACTIVE,2018-10-24,STANDARD,0869485277,APP,,49173.5,2020-10-24
102c1c34-8ff8-03af-1172-074ac2ec4f0b,7f7240c1-a886-631a-5ff7-3f3c5221a03f,SAVINGS,ACTIVE,2025-01-04,PREMIUM,0796363483,USSD,,4278.01,2025-05-27
40981060-8d3c-dfa2-5d07-dedfdeb8b441,51998671-2604-c2ed-5af0-d64ca99b93f7,SAVINGS,ACTIVE,2020-10-26,STANDARD,0861393361,APP,,28607.16,2023-12-06
663c9526-418d-8b75-0d33-529f6a9d303b,493d749a-d102-d17c-0371-813dd554e475,SAVINGS,ACTIVE,2025-08-09,BASIC,,APP,,30282.68,2025-10-06
2272f360-8c08-642d-57b8-0e80193accab,75e8e31b-0f8b-7797-488e-6890389a2479,SAVINGS,ACTIVE,2021-09-17,PREMIUM,0629101250,APP,,49540.51,2024-08-08
09b5e181-60d4-e324-58b1-6a97d94e6f31,33578afc-2354-2d05-1cc8-8cd40eac1470,CREDIT,SUSPENDED,2021-05-21,BASIC,0888679407,APP,56000.0,-39022.08,2021-07-27
7be98513-d3d2-6f9c-3199-9cde2610153c,22b9751e-3560-cdb4-204e-f37e9da7e4be,SAVINGS,ACTIVE,2019-06-13,PREMIUM,0740805705,APP,,14084.81,2024-05-30
3bebcd8d-383a-c06c-2962-bf276f01ce13,2878683c-30d9-f5f2-1d5a-0144dfdd358b,SAVINGS,SUSPENDED,2024-04-10,STANDARD,0838651661,USSD,,7859.0,2025-01-31
51e18cab-fb12-2d16-21fa-07140398e804,240fec30-ea0b-25c0-5e52-363a92207839,SAVINGS,ACTIVE,2019-12-14,STANDARD,0660636798,APP,,1.43,2022-02-10
42ce87c4-4d35-14b4-43ad-3a9da67eba09,6e543330-e2c5-3214-5636-b487195bed7d,SAVINGS,DORMANT,2020-03-19,BASIC,0866870784,APP,,37315.03,2022-01-31
6f6f2d9a-113d-cd86-3e2d-0d1cae125305,3664b7b3-7895-ab78-575b-37b6e5cabc72,SAVINGS,ACTIVE,2022-04-23,STANDARD,,USSD,,32552.98,2024-09-22
7271f830-cd99-9ff8-7d50-89e8966363e2,7e28d50e-9eeb-cb50-7e16-0299b977e499,SAVINGS,ACTIVE,2022-11-12,STANDARD,0635237117,APP,,46718.65,2025-06-11
786df3ec-884a-23b9-2e9b-10496030fb0a,4c2fa3ad-99ee-4c97-5790-38005eb5d41f,SAVINGS,ACTIVE,2022-10-27,BASIC,0695022999,USSD,,23411.58,2023-01-18
73641aac-5a03-e5d4-6c8c-b6fbb1212549,37cdebf0-cca6-70e8-4b15-c15bf178bf19,CREDIT,ACTIVE,2023-02-17,STANDARD,,APP,91000.0,-69686.44,2025-05-10
65b3d4f9-6bfd-4892-0f1b-f423d12800e4,5fc93161-a3d1-0d92-3fec-c4952511bfc2,SAVINGS,ACTIVE,2020-01-03,STANDARD,,WEB,,39769.44,2023-08-30
19b214e4-3928-8a0c-6c9a-6da3d9fcb219,55f582ca-6f5c-a9b1-3dc4-28fc54838682,TRANSACTIONAL,ACTIVE,2023-08-23,BASIC,0892454422,USSD,,23510.71,2025-11-08
6851d97d-2aed-ea2e-721c-47b485a2845c,0637c336-29ad-6b48-4dc3-edcec5251352,SAVINGS,ACTIVE,2022-05-25,STANDARD,0811932811,APP,,10187.97,2023-03-09
3a68a242-0370-13a2-0acf-0ebdbf1906c8,6f7e2007-c1a7-d5d4-2ade-71cc3d0abebc,SAVINGS,ACTIVE,2023-12-07,STANDARD,0896321512,APP,,12386.32,2025-07-02
369ddb15-61fe-86b5-4adc-739ad79a535c,7231f36b-35a1-3362-3032-2d70675bafbe,TRANSACTIONAL,DORMANT,2020-11-17,STANDARD,0726376370,USSD,,11890.21,2023-03-07
1b1b94fa-7bd6-7e6b-05e5-da73c7b47c38,78aa2ef5-51d9-7273-2401-2d81ec727f91,TRANSACTIONAL,DORMANT,2018-11-05,STANDARD,0745091884,WEB,,30515.32,2020-04-17
26084292-169e-f678-36b8-570c4c89955d,5389f2ac-cca3-efb7-4e4e-96519cd01022,CREDIT,ACTIVE,2020-10-28,STANDARD,0840585266,APP,101000.0,-84816.52,2021-04-01
31bf80b6-f293-bbd8-7232-fd81725de1eb,6aecf9a0-829c-49c4-75c1-19c4fbd5d954,TRANSACTIONAL,ACTIVE,2021-07-07,BASIC,0647504119,USSD,,32222.2,2022-08-22
1a354e92-df73-06b3-356c-db4445f391f2,1ca79f99-9b8e-d8c5-4b5c-e8ab9d391760,CREDIT,ACTIVE,2024-03-12,STANDARD,0854473886,APP,212000.0,-39305.37,2024-11-26
6b2e0718-64ea-8221-56c2-0ed1db41e169,0ea219be-5390-dde7-7677-55d564cb9589,SAVINGS,SUSPENDED,2022-12-18,BASIC,0663305321,USSD,,3626.98,2024-03-10
0f32382c-78b1-a7da-6a5b-cbfc0e611687,3c8b84cc-4773-ee02-52f7-1dbbb74c7444,SAVINGS,ACTIVE,2022-04-21,BASIC,0848570805,APP,,43289.29,2025-11-10
1cc3123b-c555-a289-0525-922dc82d12b7,0a7fcc50-b152-6189-6cca-74be994a254a,TRANSACTIONAL,DORMANT,2019-09-15,PREMIUM,0716501154,USSD,,25566.91,2023-09-20
0dec660c-a41d-5038-4017-49f8e62e7720,30952174-05ee-5bea-22b4-9ba40c0c8bf0,SAVINGS,ACTIVE,2019-09-30,STANDARD,0715848614,USSD,,29018.36,2022-11-16
30078f69-a376-20ab-2393-b147af4b6dbd,524ffeb4-1020-4182-68d1-ecec3d242d28,SAVINGS,ACTIVE,2021-11-07,BASIC,0660175518,APP,,28512.68,2025-01-23
361d01bb-46d2-6065-61cd-35da97d40ab6,731a86ee-3d26-c854-44d0-6aba685adfee,SAVINGS,ACTIVE,2018-10-21,BASIC,0820411716,WEB,,1068.81,2021-10-17
6c50213c-3564-08b8-4dd4-82918d89721e,24aef3a0-b864-69b9-6ba8-a8109e6e91a6,CREDIT,ACTIVE,2021-03-23,PREMIUM,0774006301,APP,31000.0,-18726.01,2021-10-03
58db6175-bdd6-76f7-6082-68fd405f574f,7babd353-f90a-267e-2dcb-1bddc64e42d1,SAVINGS,DORMANT,2021-04-02,BASIC,0667633155,USSD,,30703.13,2022-07-20
36f38fff-0533-2f8a-554a-bf2834c46d4e,51bf3ded-4a29-a507-7e41-78147b2fdc32,TRANSACTIONAL,ACTIVE,2022-03-08,BASIC,0813709799,APP,,15563.12,2023-08-27
7cfb4545-2fac-1bb3-37dc-7039ec714f54,5147e9fc-ad04-58c8-0117-b1f8914ac9dd,TRANSACTIONAL,ACTIVE,2020-10-19,STANDARD,,USSD,,15308.83,2025-12-12
1f84792e-b15a-8a1b-392a-d9a72a26c57b,1d012d71-2cc5-4f32-14da-e27f5fa3bc32,CREDIT,ACTIVE,2018-11-21,BASIC,0613496910,APP,45000.0,-6307.15,2025-11-02
1d7bf1c7-47af-7f36-3579-b2f34d28adeb,06e216f5-7973-bb53-40c9-7677b41b011a,SAVINGS,DORMANT,2024-01-14,STANDARD,0613264978,USSD,,27812.48,2024-08-04
37bb24aa-8cbd-6878-6647-e8e30f42e179,227b46f5-b063-192d-6178-5403fe295350,SAVINGS,ACTIVE,2025-05-26,STANDARD,0694336529,APP,,28833.84,2025-07-01
15b0c149-152e-20ba-479d-e92ebb247f58,3ebee979-75a2-550f-0242-21fd6f53ae90,TRANSACTIONAL,ACTIVE,2025-02-20,STANDARD,0841063833,APP,,34766.42,2025-10-17
70b6aa0f-1c4c-e8c6-4412-d7cba287a9b6,310812ca-2d12-e2e6-17dd-29f84257164b,SAVINGS,ACTIVE,2023-10-12,STANDARD,0610292669,APP,,30570.72,2025-09-12
33c612dd-9083-592e-6bf1-872eca885ad6,240c14a2-408d-16e3-1592-681837906220,SAVINGS,ACTIVE,2019-08-01,BASIC,0840906770,APP,,35923.28,2024-11-19
31212ff8-1392-af7b-5f01-8814befe5e48,0257e6ab-91c8-f976-0310-0484941c086b,SAVINGS,ACTIVE,2018-09-25,STANDARD,,USSD,,31326.28,2021-02-07
4acc60aa-2dbb-5d12-0d43-1833d2222a58,6af573a5-eda8-5bb5-137a-3b17462d70d3,TRANSACTIONAL,ACTIVE,2025-11-08,PREMIUM,0872313164,APP,,13496.52,2025-12-06
2954eb58-b0c4-a8ec-3fa8-fa4e20410c6d,38f17962-6d03-8425-1103-26c8c3ec8f2a,SAVINGS,ACTIVE,2025-07-08,BASIC,0694894787,APP,,21771.57,2025-08-23
07dbd757-ebcf-fd63-0fcd-4a203b44a84e,09fea04e-8fac-6bc7-1f66-73616e2d16c0,TRANSACTIONAL,ACTIVE,2024-12-23,PREMIUM,,WEB,,27511.1,2025-09-11
26d58865-31c1-0da1-2785-91d86ce766bf,11254492-7926-de0d-18e9-51ad6887f147,CREDIT,ACTIVE,2024-02-15,STANDARD,0887331297,APP,83000.0,-26753.41,2025-07-31
39f637c3-4fb3-e09c-0d2c-cd0d97e6e3a2,023a9fbe-a9b1-0f43-1ce1-c31754e4c7aa,TRANSACTIONAL,ACTIVE,2025-12-22,BASIC,0863374338,APP,,30373.19,2025-12-28
4eb1eab1-9ac4-738a-4aa0-9372d2397d2b,3ec6a8f7-8ef7-c6e5-48a2-8263df6f6653,TRANSACTIONAL,CLOSED,2020-03-01,PREMIUM,0765109125,APP,,42881.82,2025-05-15
7420aaff-ef86-089f-585e-6fe11b0abcea,580ae715-0bfe-1070-6aa1-d13eb9f8b6f8,TRANSACTIONAL,ACTIVE,2020-06-11,PREMIUM,0865071959,APP,,49647.77,2022-08-15
6cd04a03-8e05-05ab-6178-8c8d08586948,5c99662a-0a5d-5f90-6f47-3f936ac2eac1,SAVINGS,CLOSED,2024-02-17,STANDARD,0767422758,APP,,14828.96,2024-12-11
1da939d0-1cc2-520e-5c1e-bcf9d87f98d6,577cceb9-ccb5-cfce-770d-6db4fc7732f4,TRANSACTIONAL,ACTIVE,2022-02-10,STANDARD,0641680943,APP,,16564.81,2025-11-08
7e4efd75-c135-f0be-2c23-ddbee828fb49,3686fc7a-07eb-7b8d-4ed7-a616d3b307f8,SAVINGS,DORMANT,2020-04-30,BASIC,0648848070,APP,,28886.07,2023-08-29
7921c25c-ea8d-dc9a-5b69-3b40fd2da24f,3a6abc90-56eb-2a37-47f0-c4f6550ba736,TRANSACTIONAL,ACTIVE,2019-08-30,PREMIUM,0756301537,APP,,6144.78,2024-06-08
385741e9-62f3-048d-29e3-92b65248959c,096fc3f8-be41-7d13-5b70-f56397e16898,TRANSACTIONAL,ACTIVE,2024-11-14,STANDARD,0748026837,USSD,,11915.78,2025-03-14
14f41ac9-8bca-62da-0f19-b186abdcaf59,388b1f2a-49a8-3497-6953-b3d0a9fce923,TRANSACTIONAL,CLOSED,2021-05-01,BASIC,0891273852,APP,,48806.9,2022-10-25
1f1afc3c-d8b1-11f9-6919-407ca39bd3db,01b1d8a5-60b4-aa7d-7fa3-9a9212821edf,TRANSACTIONAL,ACTIVE,2019-11-29,STANDARD,0730925219,USSD,,14519.02,2023-03-12
556f2429-5be5-e4cd-61e5-3dc84f079c21,7a0bb3a7-87a9-0f3c-333c-9755c52fee0f,SAVINGS,ACTIVE,2019-04-06,STANDARD,0898043222,APP,,34044.57,2022-09-03
214d078e-415e-d080-0dbf-557c9aa7ecbc,6d5d89a3-b99b-095f-04b0-b38fec04ee75,SAVINGS,ACTIVE,2024-10-21,STANDARD,0764742479,WEB,,35113.31,2025-06-21
19158990-721c-bf06-01ba-90eb2b2a4c81,0eb4ea52-5f76-8367-34ed-74e0816f432b,TRANSACTIONAL,CLOSED,2025-04-13,STANDARD,0784423737,USSD,,12684.05,2025-04-14
2c6a1f8b-98f4-f7b9-2e28-5bcb8afcd577,1ddd2a45-7cac-e1ab-101d-4a142667f253,TRANSACTIONAL,ACTIVE,2021-07-02,STANDARD,0636069592,APP,,49499.42,2025-07-17
7387ed05-feea-a877-07f0-a03ba373bc6e,53cb37b4-0d01-44e3-30c6-6a8b04384d10,SAVINGS,ACTIVE,2019-09-29,BASIC,0658907697,APP,,48241.57,2020-06-22
2b4fc6d5-9a10-ee6c-00d2-ff472315be0d,274cfe52-76e0-77e9-385b-3b549c29640f,SAVINGS,ACTIVE,2024-07-18,BASIC,,APP,,19725.42,2024-09-15
2f93e9f8-14ad-89e0-1aa8-082fc0495516,32e2967c-02fa-93fb-05a4-082b3f73720b,SAVINGS,CLOSED,2022-11-08,PREMIUM,0754854187,APP,,46081.64,2024-05-21
2c6db9fe-eea0-24b6-480c-2fc3b8d2d219,7fc4aaa2-ea8a-82e9-1fb9-a84872dd36df,SAVINGS,ACTIVE,2023-05-30,BASIC,0810506203,APP,,14857.49,2023-09-03
38ba0e1e-c67f-e1a6-5833-c522c7ba0d24,19c26e31-b2c3-8037-5bd1-a0869156fbec,SAVINGS,ACTIVE,2021-01-25,BASIC,0757765174,APP,,49775.43,2022-06-05
5d496379-f6e7-6f8d-70e0-239a5cb42c5c,0de5cf54-a868-99da-560b-f69f553f1fad,TRANSACTIONAL,ACTIVE,2024-06-16,PREMIUM,0776732389,APP,,28699.96,2024-11-28
712c88f6-270e-f489-60a8-4c3b2cbb07d7,46e8da80-fe09-c1f5-02b5-3d7c96a2f6eb,SAVINGS,DORMANT,2025-02-22,PREMIUM,0713912562,WEB,,32134.74,2025-05-05
07314adb-4469-e7d2-334a-0a6b72b4b179,63c15300-675f-4d94-1a82-12df05e7d5ea,SAVINGS,ACTIVE,2019-11-12,STANDARD,0818430595,USSD,,42912.59,2020-05-19
364478ba-8a73-f026-45bc-dda88bc9797c,6aeaa543-cce7-1d16-6a2a-f3c1d9adcbc9,CREDIT,ACTIVE,2019-04-29,PREMIUM,,APP,234000.0,-20754.41,2024-11-02
2db5eb8d-9b59-e809-22bc-c050d5a1c468,143f75fb-0fd8-0900-0021-799d03a53cb4,TRANSACTIONAL,ACTIVE,2023-01-04,STANDARD,0789604457,APP,,42355.66,2023-06-23
6a49b07a-7980-60be-5c96-cc1b1353976f,031b769b-da50-b85e-7ecd-fe87de20b7ed,SAVINGS,ACTIVE,2018-01-11,BASIC,0874769170,APP,,4679.65,2025-12-24
61402ac9-99f9-8446-4f8d-c6b710821ffc,7b9976e5-df49-0ece-25b0-a715f59f98be,TRANSACTIONAL,CLOSED,2025-05-13,BASIC,0615531892,USSD,,36775.08,2025-10-01
36a51de2-dab0-4cea-4a9f-f61be7e62d2f,2005efb3-67fd-ad60-5ba1-dc919aa58025,TRANSACTIONAL,ACTIVE,2019-11-12,STANDARD,0715849998,APP,,18714.98,2025-12-30
51733b37-35f2-a6f4-78ff-aebce592e111,0a197b77-ec44-ed50-2808-fee0fe2982a0,CREDIT,DORMANT,2022-05-07,STANDARD,0753751393,USSD,189000.0,-159471.61,2024-04-19
0907802e-20fa-e503-0c8e-5ad7e0c5a1a7,6c3fe0c2-0345-1e91-4291-b7675d9a5931,SAVINGS,DORMANT,2024-09-11,PREMIUM,,WEB,,22596.64,2025-02-14
1e411590-d88c-1f32-0490-099d9df6696e,1926f172-97d8-70f0-192f-8149035889fd,TRANSACTIONAL,ACTIVE,2022-06-15,BASIC,0686254431,USSD,,49320.06,2024-03-27
0e1b2127-92a0-4bb3-6b23-750ea6c67717,43b79016-aa4c-7dec-0020-70abc4be9c14,SAVINGS,ACTIVE,2020-06-04,BASIC,,APP,,11693.37,2021-06-10
